Order_ID,Product_ID,Sales,Quantity,Profit,Discount
CA-2018-106439,76,146.352,3,-9.147000000000006,0.2
CA-2021-137498,76,243.92,5,-15.245,0.2
US-2018-164406,76,195.136,4,-12.19600000000001,0.2
CA-2019-100146,76,97.568,2,-6.098000000000003,0.2
CA-2021-142622,76,97.568,2,-6.098000000000003,0.2
US-2020-114293,76,195.136,4,-12.19600000000001,0.2
CA-2021-122035,76,182.94,3,27.441,0.0
CA-2019-142237,76,341.4879999999999,8,-73.17599999999999,0.3
CA-2019-113628,77,523.92,5,-72.03900000000004,0.2
CA-2021-129490,77,419.136,4,-57.63120000000004,0.2
CA-2020-163328,77,104.784,1,-14.40780000000001,0.2
CA-2020-109400,77,366.744,4,-110.0232,0.3
CA-2019-104871,77,366.744,4,-110.0232,0.3
CA-2018-166891,77,589.41,5,-6.549000000000049,0.1
CA-2021-152975,77,589.41,5,-6.549000000000049,0.1
CA-2020-162187,77,458.4299999999999,5,-137.529,0.3
US-2021-133361,77,261.96,2,23.57639999999998,0.0
CA-2019-113628,78,146.136,3,16.44029999999999,0.2
US-2019-145436,78,389.696,8,43.84079999999997,0.2
US-2019-131842,78,97.424,2,10.96019999999999,0.2
CA-2020-163167,78,182.67,3,52.97429999999999,0.0
CA-2018-156587,78,48.712,1,5.480099999999997,0.2
CA-2020-130393,78,85.246,2,-1.217800000000004,0.3
CA-2019-126557,78,383.607,9,-5.480100000000022,0.3
CA-2018-163447,78,767.214,14,161.9674,0.1
CA-2020-162383,78,85.246,2,-1.217800000000004,0.3
CA-2020-142895,79,363.92,5,0.0,0.2
US-2018-151925,79,145.568,2,0.0,0.2
US-2021-116652,79,218.352,3,0.0,0.2
CA-2021-140186,79,72.784,1,0.0,0.2
US-2021-160759,79,63.686,1,-9.098000000000003,0.3
CA-2020-122581,79,573.174,7,63.68599999999998,0.1
US-2021-152842,80,242.352,3,15.14700000000001,0.2
CA-2019-164882,80,323.136,4,20.19600000000001,0.2
US-2021-142573,80,161.568,2,10.09800000000001,0.2
CA-2020-143609,80,403.92,5,25.24500000000002,0.2
CA-2019-117415,80,212.058,3,-15.14699999999999,0.3
US-2020-124163,80,201.96,2,50.49000000000001,0.0
CA-2019-127327,80,90.882,1,15.147,0.1
CA-2018-133592,80,605.88,6,151.47,0.0
CA-2021-128853,80,908.82,9,227.205,0.0
CA-2020-156503,81,102.592,1,10.2592,0.2
CA-2021-157966,81,89.768,1,-2.564799999999998,0.3
CA-2021-124205,81,512.96,4,143.6288,0.0
CA-2021-126914,82,698.3520000000001,3,52.37639999999996,0.2
CA-2020-120873,82,290.98,1,75.6548,0.0
CA-2020-105081,82,698.3520000000001,3,52.37639999999996,0.2
