Order_ID,Product_ID,Sales,Quantity,Profit,Discount
CA-2020-163776,89,504.9,5,126.225,0.0
US-2021-112347,90,242.352,8,-363.5279999999999,0.7
CA-2018-163468,91,424.116,6,-30.29399999999998,0.3
US-2018-156559,92,638.82,9,172.4814,0.0
CA-2018-140487,93,212.94,3,57.4938,0.0
US-2020-108497,94,599.165,5,35.245,0.15
CA-2020-123512,95,239.666,2,14.098,0.15
CA-2018-113271,96,119.833,1,7.048999999999999,0.15
CA-2018-111871,97,1198.33,10,70.49000000000001,0.15
US-2021-153255,98,239.666,2,14.098,0.15
CA-2019-168088,99,383.4655999999999,4,-67.6704,0.32
CA-2018-120411,100,493.4299999999999,5,-70.48999999999998,0.3
CA-2019-167010,101,352.45,5,-211.47,0.5
CA-2019-126137,102,120.666,2,18.4548,0.15
CA-2019-114237,103,141.96,2,39.7488,0.0
CA-2020-162082,104,241.332,5,-14.196,0.32
CA-2018-167997,105,141.96,2,39.7488,0.0
CA-2020-107783,106,177.45,5,-78.078,0.5
US-2019-157014,107,35.49,1,-15.6156,0.5
CA-2021-109393,108,435.999,3,5.129399999999976,0.15
CA-2018-115161,109,290.666,2,3.419599999999988,0.15
US-2019-123218,110,359.0579999999999,3,-71.81160000000003,0.3
CA-2020-140935,111,341.96,2,54.71359999999999,0.0
US-2021-109316,112,1497.666,2,140.9568,0.15
CA-2020-108987,113,2396.2656,4,-317.1528000000001,0.32
US-2019-150630,114,3083.43,7,-1665.0522,0.5
US-2019-126977,115,4228.704000000001,6,158.5763999999999,0.2
CA-2018-156349,116,290.666,2,27.35680000000001,0.15
CA-2019-118423,117,359.0579999999999,3,-35.9058,0.3
US-2018-123183,118,1025.88,6,235.9524,0.0
CA-2020-165848,119,136.784,1,5.129400000000004,0.2
CA-2018-133592,120,341.96,2,78.6508,0.0
CA-2020-147137,121,1279.165,5,225.7349999999999,0.15
US-2021-132059,122,180.5880000000001,2,-240.784,0.7
CA-2019-130183,123,613.9992,3,-18.05880000000008,0.32
CA-2019-133585,124,1227.9984,6,-36.11760000000015,0.32
CA-2021-144491,125,1023.332,5,-30.09800000000013,0.32
CA-2021-142461,126,204.6664,1,-6.019600000000025,0.32
CA-2021-115105,127,240.784,1,30.09799999999998,0.2
CA-2020-102981,128,722.3520000000001,3,90.29399999999993,0.2
CA-2018-157147,129,333.999,3,3.929400000000008,0.15
CA-2021-130764,130,556.665,5,6.549000000000021,0.15
CA-2021-165386,131,183.372,2,-36.67439999999999,0.3
CA-2021-141873,132,314.352,3,-15.71759999999999,0.2
CA-2020-106243,133,523.92,5,-26.19599999999998,0.2
CA-2019-111514,134,1552.831,7,200.9546000000001,0.15
CA-2019-117415,135,532.3992,3,-46.97640000000001,0.32
US-2020-100461,136,1565.88,6,407.1288000000001,0.0
US-2019-122784,137,913.4300000000001,5,-52.19599999999991,0.3
CA-2018-155796,138,521.96,4,-250.5408,0.5
CA-2019-102281,139,626.3520000000001,3,46.97640000000001,0.2
CA-2020-155516,140,1043.92,4,271.4192,0.0
CA-2021-121888,141,782.94,3,203.5644,0.0
CA-2019-130456,142,586.398,6,34.49399999999997,0.15
CA-2020-164770,143,781.8639999999999,10,-137.9760000000001,0.32
CA-2018-144666,144,222.666,2,10.47839999999998,0.15
US-2021-133200,145,623.4648,7,-119.1918000000001,0.32
CA-2021-159149,146,89.06639999999999,1,-17.02740000000001,0.32
CA-2021-149881,147,482.664,8,85.17599999999997,0.15
CA-2020-163972,148,120.666,2,21.29399999999999,0.15
US-2020-104815,149,198.744,4,0.0,0.3
CA-2020-148747,150,477.666,2,84.29399999999997,0.15
CA-2021-142342,151,1194.165,5,210.7349999999999,0.15
US-2019-103471,152,590.0580000000001,7,-786.7440000000003,0.7
CA-2019-113152,153,449.568,2,56.19599999999996,0.2
CA-2019-102281,154,899.1360000000001,4,112.3919999999999,0.2
CA-2018-150245,155,1573.488,7,196.6859999999999,0.2
CA-2020-123337,156,273.666,2,-12.87840000000001,0.15
US-2021-121251,157,257.568,2,-28.97640000000001,0.2
CA-2019-162950,158,482.9399999999999,6,-376.6932,0.5
US-2018-134733,159,435.999,3,20.51759999999999,0.15
CA-2018-111192,160,1367.84,8,259.8896,0.0
CA-2019-105627,161,512.9399999999999,3,97.45859999999999,0.0
CA-2019-130974,162,170.98,1,32.4862,0.0
CA-2019-130785,163,293.199,3,-20.69640000000003,0.15
CA-2019-138534,164,195.466,2,-13.79760000000002,0.15
CA-2020-145303,165,156.3728,2,-52.89080000000003,0.32
CA-2021-117324,166,459.92,4,41.39279999999997,0.0
CA-2018-119151,167,275.952,3,-37.94340000000003,0.2
CA-2021-111556,168,183.968,2,-25.29560000000002,0.2
US-2020-147711,169,344.94,3,31.04459999999997,0.0
CA-2019-168207,170,512.499,3,-30.14700000000005,0.15
CA-2019-104948,171,683.332,4,-40.19600000000005,0.15
CA-2019-147788,172,1406.86,7,140.6859999999999,0.0
CA-2020-130911,173,301.47,3,-241.176,0.5
US-2020-146794,174,424.9574999999999,5,19.99799999999998,0.15
CA-2018-168494,175,254.9745,3,11.99879999999999,0.15
CA-2021-142622,176,199.98,2,37.99619999999999,0.0
US-2021-139647,177,209.979,7,-356.9643,0.7
CA-2021-105991,178,89.99100000000001,3,-152.9847,0.7
US-2018-159618,179,67.99319999999999,1,-12.99870000000001,0.32
CA-2018-114181,180,349.965,7,-216.9783,0.5
CA-2019-115798,181,299.97,3,56.99429999999998,0.0
CA-2021-140585,182,119.833,1,-12.6882,0.15
CA-2021-166926,183,141.96,2,41.16839999999999,0.0
CA-2019-115511,184,141.96,2,41.16839999999999,0.0
CA-2019-156482,185,283.92,4,82.33679999999998,0.0
CA-2020-113425,186,113.568,2,12.77639999999999,0.2
CA-2021-143574,187,638.82,9,185.2578,0.0
CA-2021-112515,188,1292.94,3,77.57639999999992,0.0
CA-2021-150091,189,2154.9,5,129.2939999999999,0.0
CA-2019-133445,190,66.29400000000001,1,-103.8606,0.7
CA-2021-104885,191,441.96,2,101.6508,0.0
CA-2021-119578,192,220.98,1,50.8254,0.0
US-2019-165743,193,145.764,6,-247.7988,0.7
CA-2021-135692,194,220.2656,4,-42.1096,0.32
CA-2020-138520,195,388.7040000000001,6,-4.858800000000002,0.2
CA-2020-157707,196,90.882,3,-190.8522,0.7
CA-2019-104346,197,69.57600000000001,4,-143.7904,0.7
CA-2020-160108,198,405.86,7,32.46879999999998,0.0
US-2020-114174,199,173.94,3,13.91519999999999,0.0
CA-2020-106383,200,72.29400000000001,1,-98.80179999999999,0.7
CA-2021-124674,201,327.7327999999999,2,-14.45880000000002,0.32
US-2018-112914,202,300.5328,2,-97.23120000000003,0.32
CA-2019-141243,203,1352.3976,9,-437.5404000000002,0.32
CA-2018-112158,204,883.92,5,-110.4900000000001,0.2
CA-2018-151946,205,353.568,2,-44.19600000000003,0.2
CA-2020-119865,206,353.568,2,-44.19600000000003,0.2
US-2020-112977,207,176.784,1,-22.09800000000001,0.2
US-2020-131611,208,956.6647999999999,7,-225.0975999999999,0.32
CA-2021-137449,209,409.9992,3,-96.47039999999996,0.32
US-2020-110170,210,956.6647999999999,7,-225.0975999999999,0.32
US-2019-164238,211,301.47,3,-204.9996,0.5
CA-2021-168641,212,321.568,2,-16.07839999999999,0.2
CA-2021-106432,213,328.3992,3,-91.75859999999997,0.32
CA-2019-153717,214,160.98,1,20.92740000000001,0.0
CA-2019-103954,215,687.4,5,48.11799999999998,0.0
US-2019-122784,216,384.944,4,-126.4816,0.3
CA-2021-140326,217,825.174,9,-117.882,0.3
CA-2020-152156,218,731.9399999999999,3,219.582,0.0
CA-2021-143567,219,975.92,4,292.776,0.0
CA-2021-108035,220,390.368,2,48.79599999999998,0.2
CA-2018-132451,221,585.552,3,73.19399999999996,0.2
CA-2018-107818,222,975.92,5,121.9899999999999,0.2
CA-2020-114489,223,1951.84,8,585.5519999999999,0.0
CA-2021-105823,224,487.96,2,146.388,0.0
CA-2018-154963,225,853.9299999999998,5,0.0,0.3
CA-2020-105746,226,170.786,1,0.0,0.3
CA-2020-111213,227,1317.492,6,292.776,0.1
CA-2020-120530,228,658.746,3,146.388,0.1
CA-2020-124590,229,1537.074,9,0.0,0.3
CA-2019-134894,230,283.92,4,70.98000000000002,0.0
US-2018-109162,231,170.352,3,10.64700000000001,0.2
CA-2021-100412,232,141.96,2,35.49000000000001,0.0
CA-2021-113530,233,681.4080000000001,12,42.58800000000002,0.2
CA-2019-101910,234,283.92,5,17.74500000000002,0.2
US-2020-148110,235,347.802,7,-24.84299999999996,0.3
CA-2020-130393,236,248.43,5,-17.74499999999998,0.3
CA-2020-127243,237,347.802,7,-24.84299999999996,0.3
US-2021-165358,238,198.744,4,-14.19599999999998,0.3
CA-2019-125185,239,99.372,2,-7.097999999999992,0.3
US-2019-160857,240,127.764,2,21.29400000000001,0.1
CA-2018-150301,241,63.88200000000001,1,10.647,0.1
CA-2021-123638,242,191.646,3,31.94100000000001,0.1
CA-2020-157511,243,99.372,2,-7.097999999999992,0.3
CA-2020-153269,244,354.9,5,88.72500000000002,0.0
CA-2018-167199,245,2573.82,9,746.4077999999997,0.0
CA-2020-101672,246,915.1360000000001,4,102.9527999999999,0.2
US-2019-139675,247,915.1360000000001,4,102.9527999999999,0.2
CA-2018-104269,248,457.568,2,51.47639999999994,0.2
US-2018-152030,249,600.558,3,-8.579400000000078,0.3
CA-2021-144491,250,600.558,3,-8.579400000000078,0.3
CA-2021-163265,251,600.558,3,-8.579400000000078,0.3
CA-2018-131926,252,2001.86,7,580.5393999999999,0.0
CA-2019-128139,253,70.98,1,4.968599999999995,0.0
CA-2021-117457,254,113.568,2,-18.45480000000001,0.2
CA-2019-149650,255,454.272,8,-73.81920000000005,0.2
US-2021-110996,256,283.92,5,-46.13700000000003,0.2
CA-2021-155292,257,33.94,1,9.163799999999998,0.0
CA-2018-116190,258,67.88,2,18.3276,0.0
CA-2021-129378,259,108.608,4,9.503199999999993,0.2
CA-2019-122623,260,47.51599999999999,2,-2.0364,0.3
CA-2020-116596,261,427.644,14,80.77719999999998,0.1
CA-2020-118514,262,866.4,4,225.264,0.0
CA-2021-155705,263,866.4,4,225.264,0.0
CA-2021-105214,264,1212.96,7,90.97199999999998,0.2
CA-2018-152100,265,1212.96,8,-69.3119999999999,0.3
CA-2019-115567,266,1516.2,7,394.212,0.0
CA-2018-150798,267,909.7199999999998,6,-51.98399999999992,0.3
CA-2019-114300,268,287.94,3,77.74380000000002,0.0
CA-2019-107678,269,191.96,2,51.82920000000001,0.0
CA-2021-142636,270,307.136,4,26.87440000000002,0.2
CA-2018-111451,271,230.352,3,20.15580000000001,0.2
CA-2019-123141,272,230.352,3,20.15580000000001,0.2
CA-2021-136350,273,172.764,2,32.63320000000002,0.1
US-2021-158526,274,1207.84,8,314.0384,0.0
CA-2018-136399,275,241.568,2,18.11760000000001,0.2
CA-2021-128370,276,362.352,3,27.17640000000002,0.2
US-2018-133130,277,603.92,5,45.29400000000001,0.2
CA-2020-126158,278,241.568,2,18.11760000000001,0.2
CA-2018-135608,279,603.92,5,45.29400000000001,0.2
CA-2018-100678,280,317.058,3,-18.1176,0.3
CA-2021-113355,281,317.058,3,-18.1176,0.3
CA-2021-100615,282,317.058,3,-18.1176,0.3
CA-2018-164973,283,135.882,1,24.1568,0.1
CA-2021-169978,284,271.764,2,48.31360000000001,0.1
US-2021-158526,285,300.98,1,87.28419999999997,0.0
CA-2019-132486,286,240.784,1,27.08819999999996,0.2
CA-2019-100146,287,722.3520000000001,3,81.26459999999992,0.2
CA-2018-104563,288,481.568,2,54.17639999999993,0.2
CA-2021-131828,289,963.1360000000001,4,108.3527999999999,0.2
CA-2018-166716,290,421.372,2,-6.019600000000054,0.3
CA-2021-119452,291,1805.88,6,523.7051999999999,0.0
CA-2020-124590,292,1474.802,7,-21.06860000000017,0.3
US-2021-158526,293,258.75,3,77.62499999999997,0.0
CA-2021-134810,294,207.0,3,25.87499999999997,0.2
CA-2019-131422,295,207.0,3,25.87499999999997,0.2
CA-2019-143119,296,517.5,6,155.2499999999999,0.0
CA-2020-163048,297,241.5,4,0.0,0.3
CA-2018-131009,298,362.2499999999999,6,0.0,0.3
CA-2019-157287,299,422.6249999999999,7,0.0,0.3
CA-2020-113621,300,172.5,2,51.74999999999999,0.0
US-2021-109610,301,701.96,2,168.4704,0.0
CA-2021-143756,302,701.96,2,168.4704,0.0
CA-2020-145905,303,350.98,1,84.23520000000002,0.0
CA-2020-146913,304,1403.92,5,70.19600000000003,0.2
CA-2019-132486,305,842.3520000000001,3,42.11760000000004,0.2
CA-2018-124247,306,1403.92,5,70.19600000000003,0.2
CA-2019-148635,307,561.5680000000001,2,28.07840000000002,0.2
CA-2018-120474,308,2807.84,8,673.8816000000002,0.0
CA-2021-129462,309,301.96,2,90.58799999999997,0.0
US-2021-167318,310,362.352,3,45.29399999999995,0.2
US-2020-125402,311,483.136,4,60.39199999999994,0.2
CA-2018-163419,312,603.92,5,75.48999999999992,0.2
CA-2020-102813,313,528.43,5,0.0,0.3
US-2020-133879,314,528.43,5,0.0,0.3
CA-2021-142034,315,603.92,4,181.1759999999999,0.0
CA-2019-150791,316,271.764,2,60.39199999999997,0.1
CA-2021-122308,317,271.764,2,60.39199999999997,0.1
CA-2020-157763,318,140.81,1,39.4268,0.0
CA-2018-153913,319,1013.832,9,101.3832,0.2
CA-2020-154690,320,225.296,2,22.52959999999999,0.2
CA-2020-100944,321,563.24,5,56.32400000000001,0.2
CA-2018-158029,322,225.296,2,22.52959999999999,0.2
CA-2018-105270,323,112.648,1,11.2648,0.2
CA-2021-145429,324,225.296,2,22.52959999999999,0.2
CA-2019-153381,325,1408.1,10,394.268,0.0
CA-2020-119165,326,492.835,5,-14.08099999999999,0.3
CA-2018-168130,327,887.103,7,177.4206,0.1
CA-2018-154158,328,64.784,1,6.478400000000004,0.2
CA-2020-113341,329,194.352,3,19.43520000000001,0.2
CA-2021-121489,330,388.7040000000001,6,38.87040000000002,0.2
CA-2018-113859,331,340.116,6,-9.717599999999976,0.3
CA-2021-163860,332,113.372,2,-3.23919999999999,0.3
CA-2018-117765,333,161.96,2,45.34880000000001,0.0
CA-2018-154963,334,170.058,3,-4.858799999999988,0.3
US-2019-101511,335,396.802,7,-11.33719999999994,0.3
CA-2018-130428,336,1125.488,7,98.48020000000008,0.2
CA-2019-156734,337,643.136,4,56.27440000000001,0.2
CA-2020-154739,338,321.568,2,28.13720000000001,0.2
CA-2021-152142,339,321.568,2,28.13720000000001,0.2
CA-2020-152555,340,844.1159999999999,6,-36.1764,0.3
CA-2019-112130,341,844.1159999999999,6,-36.1764,0.3
US-2020-152051,342,422.0579999999999,3,-18.0882,0.3
US-2020-150861,343,542.646,3,102.4998,0.1
CA-2019-161718,344,361.764,2,68.3332,0.1
US-2018-150119,345,281.372,2,-12.05879999999999,0.3
CA-2021-148810,346,273.552,3,-13.6776,0.2
CA-2020-142398,347,638.2880000000001,7,-31.91440000000001,0.2
CA-2021-111717,348,239.358,3,-47.8716,0.3
CA-2019-141740,349,205.164,2,13.6776,0.1
CA-2019-151869,350,102.582,1,6.838800000000001,0.1
CA-2020-134138,351,227.96,2,36.4736,0.0
CA-2021-148999,352,419.136,4,-68.1096,0.2
CA-2019-119550,353,275.058,3,-90.3762,0.3
US-2021-152492,354,239.24,1,23.92400000000001,0.2
CA-2018-117464,355,717.72,3,71.77200000000002,0.2
US-2019-129007,356,717.72,3,71.77200000000002,0.2
CA-2018-147543,357,478.48,2,47.84800000000001,0.2
CA-2021-167094,358,478.48,2,47.84800000000001,0.2
CA-2021-143245,359,897.1500000000001,3,251.202,0.0
CA-2019-153549,360,1166.92,5,131.2785,0.2
CA-2019-113404,361,700.152,3,78.76709999999997,0.2
CA-2020-112669,362,933.5360000000001,4,105.0228,0.2
CA-2020-142902,363,466.768,2,52.51139999999998,0.2
US-2019-114839,364,408.422,2,-5.834600000000023,0.3
CA-2019-157322,365,408.422,2,-5.834600000000023,0.3
CA-2021-141733,366,1458.65,5,423.0085,0.0
CA-2021-100111,367,2888.127,11,609.7157,0.1
US-2020-153815,368,207.984,2,-28.59780000000001,0.2
US-2019-134026,369,831.9360000000001,8,-114.3912,0.2
CA-2018-120768,370,1819.86,14,163.7874,0.0
US-2021-142573,371,311.9760000000001,3,-42.89670000000001,0.2
CA-2020-143406,372,454.965,5,-136.4895,0.3
US-2021-150595,373,181.986,2,-54.5958,0.3
CA-2020-156748,374,389.97,3,35.0973,0.0
CA-2019-124499,375,389.97,3,35.0973,0.0
CA-2019-168746,376,181.986,2,-54.5958,0.3
CA-2021-134495,377,218.352,3,-19.10580000000002,0.2
CA-2018-110408,378,545.88,6,70.96439999999998,0.0
CA-2021-128965,379,218.352,3,-19.10580000000002,0.2
CA-2021-135076,380,436.7040000000001,6,-38.21160000000003,0.2
CA-2020-165330,381,363.92,5,-31.84300000000002,0.2
CA-2021-104850,382,291.136,4,-25.47440000000002,0.2
US-2020-127971,383,318.43,5,-77.33300000000001,0.3
CA-2021-131254,384,191.058,3,-46.39980000000001,0.3
CA-2021-105669,385,318.43,5,-77.33300000000001,0.3
CA-2019-157322,386,382.116,6,-92.79960000000003,0.3
CA-2018-129938,387,445.802,7,-108.2662,0.3
CA-2021-154109,388,127.372,2,-30.93320000000001,0.3
CA-2020-145548,389,245.646,3,8.188199999999988,0.1
CA-2021-121300,390,63.686,1,-15.4666,0.3
CA-2021-168389,391,64.784,1,-12.14700000000001,0.2
CA-2020-163594,392,194.352,3,-36.44100000000003,0.2
US-2018-110674,393,129.568,2,-24.29400000000002,0.2
CA-2021-166695,394,518.272,8,-97.17600000000007,0.2
US-2019-163433,395,56.686,1,-20.24500000000001,0.3
CA-2018-136644,396,647.84,8,32.39199999999994,0.0
CA-2020-143910,397,145.764,2,-8.098000000000017,0.1
CA-2021-102204,398,2803.92,5,0.0,0.2
CA-2019-164777,399,2803.92,5,0.0,0.2
CA-2020-136406,400,1121.568,2,0.0,0.2
CA-2018-143903,401,981.372,2,-140.196,0.3
CA-2019-139731,402,2453.43,5,-350.4899999999999,0.3
CA-2020-122903,403,3504.9,5,700.9800000000001,0.0
CA-2021-118892,404,4416.174,9,-630.8820000000001,0.3
CA-2018-116246,405,3785.292,6,420.5880000000002,0.1
CA-2021-113558,406,683.9520000000001,3,42.74699999999999,0.2
US-2018-125521,407,1139.92,4,284.98,0.0
US-2018-141215,408,797.944,4,-56.99599999999998,0.3
US-2018-140914,409,797.944,4,-56.99599999999998,0.3
US-2020-143448,410,1424.9,5,356.225,0.0
CA-2021-122539,411,398.972,2,-28.49799999999999,0.3
CA-2021-157987,412,1282.41,5,213.735,0.1
CA-2019-154823,413,598.458,3,-42.74699999999996,0.3
CA-2018-163552,414,854.94,3,213.735,0.0
CA-2019-121720,415,1123.92,5,-182.6370000000002,0.2
CA-2019-113404,416,1348.704,6,-219.1644000000002,0.2
CA-2021-107174,417,449.568,2,-73.05480000000007,0.2
US-2021-155425,418,899.1360000000001,4,-146.1096000000001,0.2
CA-2018-126760,419,674.3520000000001,3,-109.5822000000001,0.2
US-2020-141544,420,786.744,4,-258.5016000000001,0.3
US-2021-117450,421,97.18400000000001,2,6.074000000000002,0.2
CA-2018-118962,422,340.1440000000001,7,21.259,0.2
CA-2021-137428,423,97.18400000000001,2,6.074000000000002,0.2
CA-2020-119963,424,255.108,6,-18.22199999999999,0.3
CA-2019-136728,425,170.072,4,-12.148,0.3
US-2019-138121,426,546.66,9,136.665,0.0
CA-2020-124100,427,327.996,6,54.66600000000001,0.1
CA-2020-140018,428,127.554,3,-9.110999999999997,0.3
CA-2021-118003,429,182.22,3,45.55500000000001,0.0
CA-2019-104626,430,60.74,1,15.185,0.0
CA-2018-116568,431,186.304,4,13.9728,0.2
CA-2021-124296,432,232.88,4,60.5488,0.0
CA-2018-125150,433,232.88,5,17.46600000000001,0.2
CA-2018-113768,434,279.456,6,20.9592,0.2
CA-2019-109862,435,291.1,5,75.686,0.0
CA-2018-148586,436,366.786,7,65.2064,0.1
CA-2020-138695,437,390.272,8,-24.39200000000001,0.2
CA-2018-106439,438,146.352,3,-9.147000000000006,0.2
CA-2021-137498,439,243.92,5,-15.245,0.2
US-2018-164406,440,195.136,4,-12.19600000000001,0.2
CA-2019-100146,441,97.568,2,-6.098000000000003,0.2
CA-2021-142622,442,97.568,2,-6.098000000000003,0.2
US-2020-114293,443,195.136,4,-12.19600000000001,0.2
CA-2021-122035,444,182.94,3,27.441,0.0
CA-2019-142237,445,341.4879999999999,8,-73.17599999999999,0.3
CA-2019-113628,446,523.92,5,-72.03900000000004,0.2
CA-2021-129490,447,419.136,4,-57.63120000000004,0.2
CA-2020-163328,448,104.784,1,-14.40780000000001,0.2
CA-2020-109400,449,366.744,4,-110.0232,0.3
CA-2019-104871,450,366.744,4,-110.0232,0.3
CA-2018-166891,451,589.41,5,-6.549000000000049,0.1
CA-2021-152975,452,589.41,5,-6.549000000000049,0.1
CA-2020-162187,453,458.4299999999999,5,-137.529,0.3
US-2021-133361,454,261.96,2,23.57639999999998,0.0
CA-2019-113628,455,146.136,3,16.44029999999999,0.2
US-2019-145436,456,389.696,8,43.84079999999997,0.2
US-2019-131842,457,97.424,2,10.96019999999999,0.2
CA-2020-163167,458,182.67,3,52.97429999999999,0.0
CA-2018-156587,459,48.712,1,5.480099999999997,0.2
CA-2020-130393,460,85.246,2,-1.217800000000004,0.3
CA-2019-126557,461,383.607,9,-5.480100000000022,0.3
CA-2018-163447,462,767.214,14,161.9674,0.1
CA-2020-162383,463,85.246,2,-1.217800000000004,0.3
CA-2020-142895,464,363.92,5,0.0,0.2
US-2018-151925,465,145.568,2,0.0,0.2
US-2021-116652,466,218.352,3,0.0,0.2
CA-2021-140186,467,72.784,1,0.0,0.2
US-2021-160759,468,63.686,1,-9.098000000000003,0.3
CA-2020-122581,469,573.174,7,63.68599999999998,0.1
US-2021-152842,470,242.352,3,15.14700000000001,0.2
CA-2019-164882,471,323.136,4,20.19600000000001,0.2
US-2021-142573,472,161.568,2,10.09800000000001,0.2
CA-2020-143609,473,403.92,5,25.24500000000002,0.2
CA-2019-117415,474,212.058,3,-15.14699999999999,0.3
US-2020-124163,475,201.96,2,50.49000000000001,0.0
CA-2019-127327,476,90.882,1,15.147,0.1
CA-2018-133592,477,605.88,6,151.47,0.0
CA-2021-128853,478,908.82,9,227.205,0.0
CA-2020-156503,479,102.592,1,10.2592,0.2
CA-2021-157966,480,89.768,1,-2.564799999999998,0.3
CA-2021-124205,481,512.96,4,143.6288,0.0
CA-2021-126914,482,698.3520000000001,3,52.37639999999996,0.2
CA-2020-120873,483,290.98,1,75.6548,0.0
CA-2020-105081,484,698.3520000000001,3,52.37639999999996,0.2
